name,price,set_ID,rating
Jewelry Sample,,1386: ,4.5
Preschool Playtable,"$20.00 ,111.1c,Normal",3125: ,4.5
Heart,,3194: ,4.5
Daisy,,3195: ,4.5
Star,,3196: ,4.5
NHL Championship Challenge,"$40.00 ,10.7c,Box,Retail,Normal",3578: ,4.5
NHL Street Hockey,"$20.00 ,17.5c,Box,Retail,Normal",3579: ,4.5
Car,,4033: ,4.5
Aeroplane,,4034: ,4.5
Boat,,4035: ,4.5
Space Plane,,4036: ,4.5
Helicopter,,4037: ,4.5
Green Duplo Strata,,4296: ,4.5
Yellow Racer,,4308: ,4.5
Blue Racer,"$1.00 ,3.2c,Polybag,Promotional,Normal",4309: ,4.5
Orange Racer,,4310: ,4.5
Black Robot Pod,"$3.50 ,7.0c,Plastic canister,Retail,Normal",4335: ,4.5
Robo Pod,"50,$3.50 ,7.0c,Canister,Retail,Normal",4346: ,4.5
Robo Pod,,4346: ,4.5
Auto Pod,"39,$3.50 ,9.0c,Canister,Retail,Normal",4347: ,4.5
Auto Pod,,4347: ,4.5
Aero Pod,"36,$3.50 ,9.7c,Canister,Retail,Normal",4348: ,4.5
Aero Pod,,4348: ,4.5
Wild Pod,"44,$3.50 ,8.0c,Canister,Retail,Normal",4349: ,4.5
Wild Pod,,4349: ,4.5
Buildings,"$30.00 ,5.9c,Box,Retail,Normal",4406: ,4.0
Transportation,"$20.00 ,6.6c,Box,Retail,Normal",4407: ,4.0
Animals,"$10.00 ,5.0c,Box,Retail,Normal",4408: ,4.0
Build and Create,,4410: ,4.0
Blue Strata XXL,,4411: ,4.0
Olympia Bucket,,4412: ,4.0
Creator Half Tub Blue,,4414: ,4.0
Better Building More Fun,,4425: ,4.0
Star Destroyer,"$7.00 ,8.0c,Blister pack,Retail,Normal",4492: ,4.0
Sith Infiltrator,"$7.00 ,12.7c,Blister pack,Retail,Normal",4493: ,4.0
Imperial Shuttle,"$7.00 ,8.5c,Blister pack,Retail,Normal",4494: ,4.0
AT-TE,"$7.00 ,11.1c,Blister pack,Retail,Normal",4495: ,4.0
Fun with Building Tub,"1000,$20.00 ,2.0c,Tub,Retail,Normal",4496: ,4.0
Pretend and Create,"$20.00 ,2.0c,Tub,Retail,Normal",4497: ,4.0
Rebel Snowspeeder,"$20.00 ,9.3c,Box,Retail,Normal",4500: ,4.0
Mos Eisley Cantina,"$30.00 ,15.5c,Box,Retail,Normal",4501: ,4.0
X-wing Fighter,"$50.00 ,8.9c,Box,Retail,Normal",4502: ,4.0
Millennium Falcon,"$100.00 ,10.2c,Box,Retail,Normal",4504: ,4.0
Sea Machines,"$7.00 ,4.2c,Box,Retail,Normal",4505: ,4.0
Deep Sea Predators,"$20.00 ,5.7c,Box,Retail,Normal",4506: ,4.0
Prehistoric Creatures,"$30.00 ,4.1c,Box,Retail,Normal",4507: ,4.0
Titan XP,"$50.00 ,6.4c,Box,Retail,Normal",4508: ,4.0
3-Seat Playtable,"$249.99 | ,USA: Oct 07,Gear",4509: ,4.0
Creator Value Pack,,4518: ,4.0
Special Edition Tub,,4538: ,4.0
Creator Box,"$6.00 ,1.5c,Box,Retail,Normal",4562: ,4.0
Speedy Police Car,"$5.00 ,20.8c,Normal",4666: ,4.0
Loadin' Digger,"$8.00 ,27.6c,Normal",4667: ,4.0
Outrigger Construction Crane,"$13.00 ,21.3c,Normal",4668: ,4.0
Turbo-Charged Police Boat,"$20.00 ,38.5c,Normal",4669: ,4.0
Police Key Chain,"$5.00 ,Gear",4676: ,4.0
Name Letter Pack,"$2.00 ,Gear",4677: ,4.0
Picture Holder,"$5.00 ,Box,LEGO exclusive,Gear",4678: ,4.0
