name,price,set_ID,rating
Sky Pirates,"$17.00 ,15.6c,Box,Promotional (Airline),Normal",1100: ,4.0
Alien Encounter,,1195: ,4.0
Chicken Run,,1201: ,4.0
Single Racers Figure Pack,,1202: ,4.0
Honda Asimo,,1237: ,4.0
Medium Bucket,,1238: ,4.0
Subzero,,1239: ,4.0
Movie Backdrop Studio,"$60.00 ,28.4c,Box,Retail,Normal",1351: ,4.0
Explosion Studio,"$35.00 ,15.0c,Box,Retail,Normal",1352: ,4.0
Car Stunt Studio,"$20.00 ,12.0c,Box,Retail,Normal",1353: ,4.0
Dino Head Attack,"$10.00 ,10.6c,Box,Retail,Normal",1354: ,4.0
Temple of Gloom,"$7.00 ,12.1c,Box,Retail,Normal",1355: ,4.0
Stuntman Catapult,"$4.00 ,13.8c,Box,Retail,Normal",1356: ,4.0
Cameraman,"$2.00 ,9.5c,Box,Retail,Normal",1357: ,4.0
Director's Copter,"$3.00 ,13.6c,Box,Retail,Normal",1360: ,4.0
Camera Car,"$3.00 ,15.0c,Box,Retail,Normal",1361: ,4.0
Air Boat,"$3.00 ,12.5c,Box,Retail,Normal",1362: ,4.0
Stunt Go-Cart,"$3.00 ,12.0c,Box,Retail,Normal",1363: ,4.0
Raptor Rumble,"$20.00 ,12.7c,Box,Retail,Normal",1370: ,4.0
Spinosaurus Attack,"$35.00 ,22.6c,Box,Retail,Normal",1371: ,4.0
Huki,"8,$2.00 ,25.0c,Polybag,Normal",1388: ,4.0
Onepu,"8,$2.00 ,25.0c,Polybag,Normal",1389: ,4.0
Maku,"8,$2.00 ,25.0c,Polybag,Normal",1390: ,4.0
Jala,"8,$2.00 ,25.0c,Polybag,Normal",1391: ,4.0
Kongu,"8,$2.00 ,25.0c,Polybag,Normal",1392: ,4.0
Matoro,"$2.00 ,25.0c,Polybag,Normal",1393: ,4.0
Racing Leopard,"2,$3.00 ,150.0c,Normal",1403: ,4.0
Racing Tiger,"2,$3.00 ,150.0c,Normal",1404: ,4.0
Racing Lion,"2,$3.00 ,150.0c,Normal",1405: ,4.0
Nursing the Baby,,1406: ,4.0
Cooking with Mummy,,1407: ,4.0
Walking the dog with Daddy,,1408: ,4.0
Pirates Treasure Hunt,"$0.00 ,0.0c,Polybag,Promotional,Normal",1411: ,4.0
Rover,,1413: ,4.0
Double Hover,,1414: ,4.0
Jet Scooter,,1415: ,4.0
Worker Robot,,1416: ,4.0
Vakama,,1417: ,4.0
Matau,,1418: ,4.0
Nokama,,1419: ,4.0
Nuju,,1420: ,4.0
Director's Copter,,1421: ,4.0
Camera Cart,,1422: ,4.0
Air Boat,,1423: ,4.0
Stunt Go-Kart,,1424: ,4.0
Flower,,1452: ,4.0
Butterfly,,1453: ,4.0
Stack-n-Learn,,1454: ,4.0
Squirt Frog,,1456: ,4.0
Caterpillar,"3,$8.00 ,266.7c,Normal",1457: ,4.0
Pen Baseball,,1528: ,4.0
Pen Basketball,,1529: ,4.0
Pen Football,,1530: ,4.0
Pen Aquazone,,1532: ,4.0
Pen Mini Figure Faces,,1533: ,4.0
Pen Legoland,,1534: ,4.0
Pen Knights' Kingdom,,1535: ,4.0
Pen Dream Star,,1537: ,4.0
Pen Safari,,1538: ,4.0
Pen Classic II,,1539: ,4.0
Pen Pack Gali,,1701: ,4.0
Pen Pack Kopaka,,1702: ,4.0
Pen Pack Lewa,,1703: ,4.0
Pen Pack Onua,,1704: ,4.0
Pen Pack Pohatu,,1705: ,4.0
Pen Pack Tahu,,1706: ,4.0
Limited Edition Pen,,1708: ,4.0
Pen Pack Space Port,,2032: ,4.0
Inflight Air 2000,,2718: ,4.0
Box of Bricks,,2863: ,4.0
 Santa Claus Mos Burger Gift Box- Hawaiian Shirt Santa,,2878: ,4.0
